,country,code,year,total_plastic_prod
0,Peru,PER,2014,2541668.3042198513
0,Peru,PER,2015,2402635.6758550457
0,Peru,PER,2016,2429157.0172401667
0,Peru,PER,2017,2671060.909393458
0,Peru,PER,2018,2817761.488277891
0,Peru,PER,2019,2890535.6027599024
0,Peru,PER,2020,2549560.220570404
0,Peru,PER,2021,2865323.1631188146
0,Peru,PER,2022,3120197.02948578
0,Peru,PER,2023,3387476.449401363
0,Turks and Caicos Islands,TCA,1990,
0,Turks and Caicos Islands,TCA,1991,
0,Turks and Caicos Islands,TCA,1992,
0,Turks and Caicos Islands,TCA,1993,
0,Turks and Caicos Islands,TCA,1994,
0,Turks and Caicos Islands,TCA,1995,
0,Turks and Caicos Islands,TCA,1996,
0,Turks and Caicos Islands,TCA,1997,
0,Turks and Caicos Islands,TCA,1998,
0,Turks and Caicos Islands,TCA,1999,
0,Turks and Caicos Islands,TCA,2000,
0,Turks and Caicos Islands,TCA,2001,1801.3797382996347
0,Turks and Caicos Islands,TCA,2002,1841.3651736120178
0,Turks and Caicos Islands,TCA,2003,2057.512283760861
0,Turks and Caicos Islands,TCA,2004,2438.3568466013076
0,Turks and Caicos Islands,TCA,2005,2905.577501812383
0,Turks and Caicos Islands,TCA,2006,3624.8629146700687
0,Turks and Caicos Islands,TCA,2007,3883.9550381314602
0,Turks and Caicos Islands,TCA,2008,4331.827966853838
0,Turks and Caicos Islands,TCA,2009,3530.885015149032
0,Turks and Caicos Islands,TCA,2010,3448.5952895523
0,Turks and Caicos Islands,TCA,2011,3659.5006225135407
0,Turks and Caicos Islands,TCA,2012,3651.3228676254007
0,Turks and Caicos Islands,TCA,2013,3787.2857001847556
0,Turks and Caicos Islands,TCA,2014,4223.298725142981
0,Turks and Caicos Islands,TCA,2015,4730.454100128942
0,Turks and Caicos Islands,TCA,2016,5184.292883316873
0,Turks and Caicos Islands,TCA,2017,5166.666287513595
0,Turks and Caicos Islands,TCA,2018,5667.832917402413
0,Turks and Caicos Islands,TCA,2019,5911.549732850731
0,Turks and Caicos Islands,TCA,2020,3889.7997242157708
0,Turks and Caicos Islands,TCA,2021,5251.229627691284
0,Turks and Caicos Islands,TCA,2022,6170.194812537246
0,Turks and Caicos Islands,TCA,2023,7040.192281105045
0,Equatorial Guinea,GNQ,1990,415.5628318364036
0,Equatorial Guinea,GNQ,1991,411.0655119754389
0,Equatorial Guinea,GNQ,1992,499.2828453529544
0,Equatorial Guinea,GNQ,1993,504.25214004816155
0,Equatorial Guinea,GNQ,1994,373.6341717089051
0,Equatorial Guinea,GNQ,1995,525.7696554448398
0,Equatorial Guinea,GNQ,1996,861.6080906016455
0,Equatorial Guinea,GNQ,1997,1639.4946756449008
0,Equatorial Guinea,GNQ,1998,1373.928038343956
0,Equatorial Guinea,GNQ,1999,2302.1304165135093
0,Equatorial Guinea,GNQ,2000,3876.9209675667953
0,Equatorial Guinea,GNQ,2001,5415.610567627842
0,Equatorial Guinea,GNQ,2002,6696.566815694382
0,Equatorial Guinea,GNQ,2003,9209.538682548096
0,Equatorial Guinea,GNQ,2004,16348.19247426813
0,Equatorial Guinea,GNQ,2005,30457.10929987481
0,Equatorial Guinea,GNQ,2006,37385.01989793928
0,Equatorial Guinea,GNQ,2007,48449.42006171788
0,Equatorial Guinea,GNQ,2008,73201.61225744007
0,Equatorial Guinea,GNQ,2009,55699.481788656594
0,Equatorial Guinea,GNQ,2010,60468.354445710094
0,Equatorial Guinea,GNQ,2011,79159.5148210737
0,Equatorial Guinea,GNQ,2012,82980.84666101912
0,Equatorial Guinea,GNQ,2013,81351.83381063546
0,Equatorial Guinea,GNQ,2014,80672.14408952382
0,Equatorial Guinea,GNQ,2015,48871.13079019399
0,Equatorial Guinea,GNQ,2016,41663.27930982805
0,Equatorial Guinea,GNQ,2017,45221.84209819842
0,Equatorial Guinea,GNQ,2018,48543.16820355673
0,Equatorial Guinea,GNQ,2019,42120.37377419659
0,Equatorial Guinea,GNQ,2020,36670.74365809246
0,Equatorial Guinea,GNQ,2021,45277.30569740088
0,Equatorial Guinea,GNQ,2022,49987.84870921736
0,Equatorial Guinea,GNQ,2023,44910.53401641108
0,Kiribati,KIR,1990,1037.2096182020673
0,Kiribati,KIR,1991,1167.1603203652755
0,Kiribati,KIR,1992,1744.0204172595134
0,Kiribati,KIR,1993,1672.528917081561
0,Kiribati,KIR,1994,1901.5945224008283
0,Kiribati,KIR,1995,1948.9356796084426
0,Kiribati,KIR,1996,2300.838708327705
0,Kiribati,KIR,1997,2266.05679361695
0,Kiribati,KIR,1998,2113.4304147521943
0,Kiribati,KIR,1999,2188.7728296494183
0,Kiribati,KIR,2000,2114.3715171804174
0,Kiribati,KIR,2001,1842.3686201504227
0,Kiribati,KIR,2002,2119.6567106979687
0,Kiribati,KIR,2003,2713.5554155562345
0,Kiribati,KIR,2004,2952.335913207857
0,Kiribati,KIR,2005,3216.8206767783195
0,Kiribati,KIR,2006,3172.007128219429
0,Kiribati,KIR,2007,3903.2557160223555
0,Kiribati,KIR,2008,4149.866031471721
0,Kiribati,KIR,2009,3968.785156457193
0,Kiribati,KIR,2010,4667.881172354376
0,Kiribati,KIR,2011,5540.634394074108
0,Kiribati,KIR,2012,5854.360693550584
0,Kiribati,KIR,2013,5704.1308825184005
0,Kiribati,KIR,2014,5657.394042827248
0,Kiribati,KIR,2015,5415.890699009549
0,Kiribati,KIR,2016,5842.390060575257
0,Kiribati,KIR,2017,6305.218657206272
0,Kiribati,KIR,2018,6611.372806041984
0,Kiribati,KIR,2019,6131.683726960882
0,Kiribati,KIR,2020,6303.63592477439
0,Kiribati,KIR,2021,8176.109932264839
0,Kiribati,KIR,2022,7647.820472574832
0,Kiribati,KIR,2023,7888.506884244516
0,Puerto Rico,PRI,1990,128802.41672959542
0,Puerto Rico,PRI,1991,135886.1138608871
0,Puerto Rico,PRI,1992,145748.75447765636
0,Puerto Rico,PRI,1993,155395.18204816026
0,Puerto Rico,PRI,1994,167045.56908284136
0,Puerto Rico,PRI,1995,179489.4078718151
0,Puerto Rico,PRI,1996,190825.53200254598
0,Puerto Rico,PRI,1997,202804.3231405516
0,Puerto Rico,PRI,1998,227632.906498138
0,Puerto Rico,PRI,1999,243434.85506076945
0,Puerto Rico,PRI,2000,259683.76653219314
0,Puerto Rico,PRI,2001,291276.7210627022
0,Puerto Rico,PRI,2002,301441.12898195087
0,Puerto Rico,PRI,2003,314925.351801909
0,Puerto Rico,PRI,2004,338051.7387891073
0,Puerto Rico,PRI,2005,353170.23098078097
0,Puerto Rico,PRI,2006,367318.345654015
0,Puerto Rico,PRI,2007,376779.3433807723
0,Puerto Rico,PRI,2008,394098.8126673451
0,Puerto Rico,PRI,2009,405657.13881062396
0,Puerto Rico,PRI,2010,414056.4220222693
0,Puerto Rico,PRI,2011,422349.2253695789
0,Puerto Rico,PRI,2012,427454.7875603125
0,Puerto Rico,PRI,2013,431180.3202049728
0,Puerto Rico,PRI,2014,431162.643705755
0,Puerto Rico,PRI,2015,435075.46306831774
0,Puerto Rico,PRI,2016,439120.85617501393
0,Puerto Rico,PRI,2017,435370.071388614
0,Puerto Rico,PRI,2018,424901.3751614023
0,Puerto Rico,PRI,2019,442444.4588969843
0,Puerto Rico,PRI,2020,434046.01742339705
0,Puerto Rico,PRI,2021,447916.5980119722
0,Puerto Rico,PRI,2022,477969.17189636093
0,Puerto Rico,PRI,2023,496214.2651723061
0,Vanuatu,VUT,1990,7749.127417780813
0,Vanuatu,VUT,1991,9238.343517922624
0,Vanuatu,VUT,1992,9594.170709141315
0,Vanuatu,VUT,1993,9199.693329792586
0,Vanuatu,VUT,1994,10723.52951262293
0,Vanuatu,VUT,1995,11440.811192259473
0,Vanuatu,VUT,1996,11993.126986851103
0,Vanuatu,VUT,1997,12516.276513946905
0,Vanuatu,VUT,1998,12035.496219997956
0,Vanuatu,VUT,1999,12297.666563701687
0,Vanuatu,VUT,2000,12481.560311615656
0,Vanuatu,VUT,2001,11835.1353226864
0,Vanuatu,VUT,2002,12049.405291768031
0,Vanuatu,VUT,2003,14429.716294661128
0,Vanuatu,VUT,2004,16748.10826111625
0,Vanuatu,VUT,2005,18123.09679045672
0,Vanuatu,VUT,2006,20160.24189548845
0,Vanuatu,VUT,2007,23695.01029463031
0,Vanuatu,VUT,2008,27106.85895553232
0,Vanuatu,VUT,2009,27192.843551435184
0,Vanuatu,VUT,2010,30776.08205965597
0,Vanuatu,VUT,2011,35338.97620528792
0,Vanuatu,VUT,2012,34315.08946826758
0,Vanuatu,VUT,2013,34795.27187685223
0,Vanuatu,VUT,2014,35438.19907175188
0,Vanuatu,VUT,2015,33536.46118162784
0,Vanuatu,VUT,2016,35831.60505124442
0,Vanuatu,VUT,2017,40382.184379472186
0,Vanuatu,VUT,2018,41973.275274873864
0,Vanuatu,VUT,2019,42973.09003478299
0,Vanuatu,VUT,2020,41729.34997480001
0,Vanuatu,VUT,2021,43609.41985633855
0,Vanuatu,VUT,2022,46905.167986820605
0,Vanuatu,VUT,2023,51681.5887246592
0,Australia,AUS,1990,295306.9101609299
0,Australia,AUS,1991,309100.43516973936
0,Australia,AUS,1992,308675.39951922704
0,Australia,AUS,1993,295978.08068751876
0,Australia,AUS,1994,306099.9622137311
0,Australia,AUS,1995,349116.28348724305
0,Australia,AUS,1996,380575.547317426
0,Australia,AUS,1997,413101.48089346476
0,Australia,AUS,1998,378994.36653517716
0,Australia,AUS,1999,369490.72854682326
0,Australia,AUS,2000,394634.35453065654
0,Australia,AUS,2001,359986.42613445374
0,Australia,AUS,2002,375309.6969941798
0,Australia,AUS,2003,443537.20577986736
0,Australia,AUS,2004,582856.0876134488
0,Australia,AUS,2005,659696.1803965899
0,Australia,AUS,2006,709692.7515576049
0,Australia,AUS,2007,810767.4459697228
0,Australia,AUS,2008,1001466.7903211986
0,Australia,AUS,2009,880705.8775596158
0,Australia,AUS,2010,1089444.032373762
0,Australia,AUS,2011,1326329.3646860865
0,Australia,AUS,2012,1467570.9456954922
0,Australia,AUS,2013,1495688.68863246
0,Australia,AUS,2014,1392609.1361280144
0,Australia,AUS,2015,1281825.373786936
0,Australia,AUS,2016,1145097.944519515
0,Australia,AUS,2017,1258226.2346641016
0,Australia,AUS,2018,1355756.026374442
0,Australia,AUS,2019,1322507.8887467375
0,Australia,AUS,2020,1261544.605840247
0,Australia,AUS,2021,1478365.8365453735
0,Australia,AUS,2022,1605359.2549705778
0,Australia,AUS,2023,1634632.510671499
0,Guam,GUM,1990,
0,Guam,GUM,1991,
0,Guam,GUM,1992,
0,Guam,GUM,1993,
0,Guam,GUM,1994,
0,Guam,GUM,1995,
0,Guam,GUM,1996,
0,Guam,GUM,1997,
0,Guam,GUM,1998,
0,Guam,GUM,1999,
0,Guam,GUM,2000,
0,Guam,GUM,2001,
0,Guam,GUM,2002,12166.091493121263
0,Guam,GUM,2003,12793.394383897992
0,Guam,GUM,2004,13868.77076808667
0,Guam,GUM,2005,15101.869021956358
0,Guam,GUM,2006,15191.483720638747
0,Guam,GUM,2007,15761.433204258747
0,Guam,GUM,2008,16697.0106585029
0,Guam,GUM,2009,17306.390609543152
0,Guam,GUM,2010,17740.125751165917
0,Guam,GUM,2011,17865.586329321264
0,Guam,GUM,2012,18872.855542511326
0,Guam,GUM,2013,19353.190327448938
0,Guam,GUM,2014,20109.53838432831
0,Guam,GUM,2015,20787.02550636718
0,Guam,GUM,2016,21152.65347699133
0,Guam,GUM,2017,21554.127327088438
0,Guam,GUM,2018,21690.34166908567
0,Guam,GUM,2019,22780.056405063533
0,Guam,GUM,2020,21206.422296200763
0,Guam,GUM,2021,22346.321263440765
0,Guam,GUM,2022,24769.502715812592
0,Guam,GUM,2023,
0,Papua New Guinea,PNG,1990,73032.67653132937
0,Papua New Guinea,PNG,1991,85908.96430313146
0,Papua New Guinea,PNG,1992,99305.13599207094
0,Papua New Guinea,PNG,1993,112837.04702064437
0,Papua New Guinea,PNG,1994,124818.94739523457
0,Papua New Guinea,PNG,1995,105159.06069157502
0,Papua New Guinea,PNG,1996,116937.2194430111
0,Papua New Guinea,PNG,1997,111976.57286532204
0,Papua New Guinea,PNG,1998,85955.42009297226
0,Papua New Guinea,PNG,1999,78869.18429775101
0,Papua New Guinea,PNG,2000,79874.06907993689
0,Papua New Guinea,PNG,2001,69886.45283079086
0,Papua New Guinea,PNG,2002,68037.50064038912
0,Papua New Guinea,PNG,2003,80215.94804476907
0,Papua New Guinea,PNG,2004,89079.18734345146
0,Papua New Guinea,PNG,2005,110372.38795943084
0,Papua New Guinea,PNG,2006,189513.30989090016
0,Papua New Guinea,PNG,2007,216508.59230398719
0,Papua New Guinea,PNG,2008,264729.272787645
0,Papua New Guinea,PNG,2009,263562.54903326463
0,Papua New Guinea,PNG,2010,323248.6543697718
0,Papua New Guinea,PNG,2011,407954.43866493035
0,Papua New Guinea,PNG,2012,483035.4122103753
0,Papua New Guinea,PNG,2013,482268.037296296
0,Papua New Guinea,PNG,2014,526487.9611166131
0,Papua New Guinea,PNG,2015,492749.7647712015
0,Papua New Guinea,PNG,2016,470870.78028050764
0,Papua New Guinea,PNG,2017,515869.54888758034
0,Papua New Guinea,PNG,2018,546878.8740493949
0,Papua New Guinea,PNG,2019,561425.0816910747
0,Papua New Guinea,PNG,2020,540951.0341137174
0,Papua New Guinea,PNG,2021,592325.1834198951
0,Papua New Guinea,PNG,2022,716860.5888184714
0,Papua New Guinea,PNG,2023,701637.6019957456
0,Greece,GRC,1990,323540.8498771838
0,Greece,GRC,1991,347509.9732448247
0,Greece,GRC,1992,384135.3555819443
0,Greece,GRC,1993,359625.9348333424
0,Greece,GRC,1994,385381.8088377206
0,Greece,GRC,1995,452398.08789988427
0,Greece,GRC,1996,482088.7077139502
0,Greece,GRC,1997,473151.6491531535
0,Greece,GRC,1998,477351.0307941619
0,Greece,GRC,1999,471271.95081193326
0,Greece,GRC,2000,431177.26637631137
0,Greece,GRC,2001,450517.24647036265
0,Greece,GRC,2002,510851.73089453473
0,Greece,GRC,2003,668855.621301125
0,Greece,GRC,2004,796411.1352703167
0,Greece,GRC,2005,819255.5943789462
0,Greece,GRC,2006,904102.0914159555
0,Greece,GRC,2007,1054009.0052060883
0,Greece,GRC,2008,1176317.4515221613
0,Greece,GRC,2009,1095011.1143893793
0,Greece,GRC,2010,982030.7522221506
0,Greece,GRC,2011,935332.7837570623
0,Greece,GRC,2012,799933.539635838
0,Greece,GRC,2013,789616.2510744247
0,Greece,GRC,2014,778215.0851780687
0,Greece,GRC,2015,646755.6274825531
0,Greece,GRC,2016,638375.9157242168
0,Greece,GRC,2017,660507.7912763202
0,Greece,GRC,2018,700846.7979322281
0,Greece,GRC,2019,678383.0003188645
0,Greece,GRC,2020,622948.2914377984
0,Greece,GRC,2021,709500.7670193104
0,Greece,GRC,2022,719130.2621035377
0,Greece,GRC,2023,787298.1213911724
0,Samoa,WSM,1990,1565.4230322260698
0,Samoa,WSM,1991,1563.3186746635195
0,Samoa,WSM,1992,1646.78676234364
0,Samoa,WSM,1993,1656.9915748718763
0,Samoa,WSM,1994,2752.0261909956334
0,Samoa,WSM,1995,2798.922125529567
0,Samoa,WSM,1996,3110.6236550696144
0,Samoa,WSM,1997,3553.3380099645356
0,Samoa,WSM,1998,3354.3048455367166
0,Samoa,WSM,1999,3179.0849877643745
0,Samoa,WSM,2000,3222.003515425269
0,Samoa,WSM,2001,3314.6527664785895
0,Samoa,WSM,2002,3507.464817137136
0,Samoa,WSM,2003,4150.183001478737
0,Samoa,WSM,2004,5075.267247557727
0,Samoa,WSM,2005,5934.790864596365
0,Samoa,WSM,2006,6222.5918468384125
0,Samoa,WSM,2007,7139.004526948678
0,Samoa,WSM,2008,7982.888432768705
0,Samoa,WSM,2009,7816.843414183812
0,Samoa,WSM,2010,8467.263075014416
0,Samoa,WSM,2011,9261.836761255972
0,Samoa,WSM,2012,9623.357406690604
0,Samoa,WSM,2013,9929.489311853808
0,Samoa,WSM,2014,9916.384841445119
0,Samoa,WSM,2015,10258.268573302279
0,Samoa,WSM,2016,10504.400876217956
0,Samoa,WSM,2017,11013.730327448178
0,Samoa,WSM,2018,10934.119402197513
0,Samoa,WSM,2019,11363.569020847443
0,Samoa,WSM,2020,10815.248836906463
0,Samoa,WSM,2021,10504.38646294045
0,Samoa,WSM,2022,10367.737009478882
0,Samoa,WSM,2023,11626.823182880715
0,Iceland,ISL,1990,18561.327145216208
0,Iceland,ISL,1991,19826.71070738122
0,Iceland,ISL,1992,20318.097898124564
0,Iceland,ISL,1993,17843.535405316296
0,Iceland,ISL,1994,18333.853350194036
0,Iceland,ISL,1995,20440.48220085106
0,Iceland,ISL,1996,21308.325901227123
0,Iceland,ISL,1997,21720.343483898196
0,Iceland,ISL,1998,24400.41159050573
0,Iceland,ISL,1999,25772.997163379583
0,Iceland,ISL,2000,25898.139214206538
0,Iceland,ISL,2001,23628.986733974074
0,Iceland,ISL,2002,26738.1092032034
0,Iceland,ISL,2003,32795.21345537912
0,Iceland,ISL,2004,39670.18427448721
0,Iceland,ISL,2005,48357.7230018102
0,Iceland,ISL,2006,50114.80968243013
0,Iceland,ISL,2007,62129.482143713234
0,Iceland,ISL,2008,51863.14170932369
0,Iceland,ISL,2009,37745.14407541799
0,Iceland,ISL,2010,39457.44592956718
0,Iceland,ISL,2011,43676.77198138442
0,Iceland,ISL,2012,42327.829316590876
0,Iceland,ISL,2013,46269.086728817136
0,Iceland,ISL,2014,51269.290441733785
0,Iceland,ISL,2015,50263.70797090378
0,Iceland,ISL,2016,59663.70756112521
0,Iceland,ISL,2017,70955.09318829473
0,Iceland,ISL,2018,75352.62097159063
0,Iceland,ISL,2019,70820.39963872376
0,Iceland,ISL,2020,62064.77050589503
0,Iceland,ISL,2021,74024.15196258052
0,Iceland,ISL,2022,82356.74395579984
0,Iceland,ISL,2023,89008.57001806673
0,Saudi Arabia,SAU,1990,420662.9282458965
0,Saudi Arabia,SAU,1991,472849.86358796956
0,Saudi Arabia,SAU,1992,490246.46361471934
0,Saudi Arabia,SAU,1993,475513.11517840554
0,Saudi Arabia,SAU,1994,483405.46885175817
0,Saudi Arabia,SAU,1995,512616.249114039
0,Saudi Arabia,SAU,1996,567400.5470685132
0,Saudi Arabia,SAU,1997,593510.7257122425
0,Saudi Arabia,SAU,1998,524890.8144190559
0,Saudi Arabia,SAU,1999,578324.1897019625
0,Saudi Arabia,SAU,2000,677733.4793137956
0,Saudi Arabia,SAU,2001,658503.3386313209
0,Saudi Arabia,SAU,2002,678058.670386088
0,Saudi Arabia,SAU,2003,771760.4275414558
0,Saudi Arabia,SAU,2004,925300.2029166784
0,Saudi Arabia,SAU,2005,1174620.2240971131
0,Saudi Arabia,SAU,2006,1347850.7173321107
0,Saudi Arabia,SAU,2007,1487550.7140957988
0,Saudi Arabia,SAU,2008,1858870.3676483075
0,Saudi Arabia,SAU,2009,1534517.5444861755
0,Saudi Arabia,SAU,2010,1888947.2040968374
0,Saudi Arabia,SAU,2011,2419745.8152690767
0,Saudi Arabia,SAU,2012,2652965.032471372
0,Saudi Arabia,SAU,2013,2695931.260512478
0,Saudi Arabia,SAU,2014,2741496.1562133827
0,Saudi Arabia,SAU,2015,2394174.9254967035
0,Saudi Arabia,SAU,2016,2381714.671682805
0,Saudi Arabia,SAU,2017,2556926.8585209567
0,Saudi Arabia,SAU,2018,3027508.8565885928
0,Saudi Arabia,SAU,2019,2998831.962938074
0,Saudi Arabia,SAU,2020,2625862.5976488576
0,Saudi Arabia,SAU,2021,3126111.367176508
0,Saudi Arabia,SAU,2022,3964415.8059593597
0,Saudi Arabia,SAU,2023,3817834.738075312
0,United States,USA,1990,18130039.762831915
0,United States,USA,1991,18722862.24089982
0,United States,USA,1992,19824070.62057641
0,United States,USA,1993,20852413.99264024
0,United States,USA,1994,22155741.743137546
0,United States,USA,1995,23227504.341343317
0,United States,USA,1996,24545109.57142627
0,United States,USA,1997,26078752.890716437
0,United States,USA,1998,27554127.918639738
0,United States,USA,1999,29282125.5570339
0,United States,USA,2000,31166473.15021763
0,United States,USA,2001,32172758.789233357
0,United States,USA,2002,33228304.165098876
0,United States,USA,2003,34831607.96400283
0,United States,USA,2004,37144541.41478237
0,United States,USA,2005,39643711.45244834
0,United States,USA,2006,42004195.9638581
0,United States,USA,2007,44006706.726568244
0,United States,USA,2008,44905537.30574679
0,United States,USA,2009,44018378.62693649
0,United States,USA,2010,45754126.115301654
0,United States,USA,2011,47428631.85083597
0,United States,USA,2012,49417743.79486342
0,United States,USA,2013,51323170.1286705
0,United States,USA,2014,53534887.31605871
0,United States,USA,2015,55623245.377231434
0,United States,USA,2016,57173501.16425073
0,United States,USA,2017,59627637.55037867
0,United States,USA,2018,62803020.762465835
0,United States,USA,2019,65432554.89077774
0,United States,USA,2020,64829212.80466759
0,United States,USA,2021,71734091.98159374
0,United States,USA,2022,78271076.75055964
0,United States,USA,2023,83186795.337872
0,Ukraine,UKR,1990,1174748.105604405
0,Ukraine,UKR,1991,1132541.586840176
0,Ukraine,UKR,1992,1091760.5452148248
0,Ukraine,UKR,1993,969773.5344262134
0,Ukraine,UKR,1994,776277.1959246394
0,Ukraine,UKR,1995,712228.6632078361
0,Ukraine,UKR,1996,658235.5979245598
0,Ukraine,UKR,1997,740852.5457134567
0,Ukraine,UKR,1998,618700.4276115823
0,Ukraine,UKR,1999,466518.09957028716
0,Ukraine,UKR,2000,478253.85565603775
0,Ukraine,UKR,2001,580692.198583926
0,Ukraine,UKR,2002,649332.8255033464
0,Ukraine,UKR,2003,768311.6196088288
0,Ukraine,UKR,2004,992995.0443247352
0,Ukraine,UKR,2005,1318261.642293289
0,Ukraine,UKR,2006,1652793.06667223
0,Ukraine,UKR,2007,2197138.4790146686
0,Ukraine,UKR,2008,2778819.6565911192
0,Ukraine,UKR,2009,1795602.6358102004
0,Ukraine,UKR,2010,2085981.6254614338
0,Ukraine,UKR,2011,2501447.0924987053
0,Ukraine,UKR,2012,2697296.7994465576
0,Ukraine,UKR,2013,2814102.0811579246
0,Ukraine,UKR,2014,1972156.785490216
0,Ukraine,UKR,2015,1344735.0875404198
0,Ukraine,UKR,2016,1379079.1888116826
0,Ukraine,UKR,2017,1655832.502108558
0,Ukraine,UKR,2018,1933560.010946278
0,Ukraine,UKR,2019,2273203.706273458
0,Ukraine,UKR,2020,2313601.088038485
0,Ukraine,UKR,2021,2950997.5251516313
0,Ukraine,UKR,2022,2392954.8110746434
0,Ukraine,UKR,2023,2640649.052090085
0,Dominica,DMA,1990,1916.8384130466038
0,Dominica,DMA,1991,2091.3015128256
0,Dominica,DMA,1992,2227.3474855825543
0,Dominica,DMA,1993,2336.466224353423
0,Dominica,DMA,1994,2515.828388954498
0,Dominica,DMA,1995,2612.399882569539
0,Dominica,DMA,1996,2781.4352414665254
0,Dominica,DMA,1997,2883.2934956809345
0,Dominica,DMA,1998,3068.118646234684
0,Dominica,DMA,1999,3157.0772045866415
0,Dominica,DMA,2000,3173.3604272326797
0,Dominica,DMA,2001,3237.4359656969737
0,Dominica,DMA,2002,3170.7522920036618
0,Dominica,DMA,2003,3267.0065799827435
0,Dominica,DMA,2004,3494.3372857553804
0,Dominica,DMA,2005,3466.3174545787574
0,Dominica,DMA,2006,3713.70260555831
0,Dominica,DMA,2007,4009.866934334658
0,Dominica,DMA,2008,4360.202936719156
0,Dominica,DMA,2009,4654.111580973108
0,Dominica,DMA,2010,4699.331006633001
0,Dominica,DMA,2011,4767.8474240007545
0,Dominica,DMA,2012,4624.822927252632
0,Dominica,DMA,2013,4741.871806922543
0,Dominica,DMA,2014,4952.496349201196
0,Dominica,DMA,2015,5145.745071643263
0,Dominica,DMA,2016,5483.498583801279
0,Dominica,DMA,2017,4963.175605611908
0,Dominica,DMA,2018,5279.288644383186
0,Dominica,DMA,2019,5819.489842426165
0,Dominica,DMA,2020,4798.193429841101
0,Dominica,DMA,2021,5284.011483851958
0,Dominica,DMA,2022,5777.830168903176
0,Dominica,DMA,2023,6223.5040874295355
0,Faroe Islands,FRO,1990,2225.914468119346
0,Faroe Islands,FRO,1991,2106.482610539709
0,Faroe Islands,FRO,1992,2114.3992932626556
0,Faroe Islands,FRO,1993,1762.922650646063
0,Faroe Islands,FRO,1994,1757.7841459570034
0,Faroe Islands,FRO,1995,2088.2998436031103
0,Faroe Islands,FRO,1996,2292.4772431133806
0,Faroe Islands,FRO,1997,2163.2650459344964
0,Faroe Islands,FRO,1998,2559.380030568167
0,Faroe Islands,FRO,1999,2612.5268959880113
0,Faroe Islands,FRO,2000,2472.19106096988
0,Faroe Islands,FRO,2001,2688.0133855353856
0,Faroe Islands,FRO,2002,2954.0315496956446
0,Faroe Islands,FRO,2003,3479.573974115043
0,Faroe Islands,FRO,2004,3995.806203032006
